,Dyad,Session,Begin Time - hh:mm:ss.ms,End Time - hh:mm:ss.ms,Duration - hh:mm:ss.ms,P1,P2
43,10,2,00:02:12.012,00:02:14.337,00:00:02.325,you're perfectly in the middle just like I think I am,
44,10,2,00:02:14.074,00:02:18.270,00:00:04.196,,okay you are I just last time there's
45,10,2,00:02:15.425,00:02:15.943,00:00:00.518,(laughter),
46,10,2,00:02:18.459,00:02:21.870,00:00:03.411,,pause filler it was like a warning sign that popped up
47,10,2,00:02:21.870,00:02:22.858,00:00:00.988,,and it was a covering
48,10,2,00:02:23.017,00:02:23.894,00:00:00.877,,and I saw so
49,10,2,00:02:23.904,00:02:25.215,00:00:01.311,,but I couldn't tell them
50,10,2,00:02:25.622,00:02:27.291,00:00:01.669,,but now I can see myself
51,10,2,00:02:27.617,00:02:29.992,00:00:02.375,(inaudible) in the middle so I think we're good,
52,10,2,00:02:29.992,00:02:31.249,00:00:01.257,as long as we don't fall off or share,
53,10,2,00:02:31.392,00:02:31.555,00:00:00.163,(laughter),
54,10,2,00:02:31.684,00:02:37.100,00:00:05.416,,yeah yeah or like best with the camera or something
55,10,2,00:02:37.694,00:02:41.276,00:00:03.582,yeah this is the exact same webcam my sister has,
56,10,2,00:02:41.615,00:02:42.038,00:00:00.423,,what
57,10,2,00:02:42.473,00:02:44.578,00:00:02.105,this is the exact same webcam my sister has,
58,10,2,00:02:44.598,00:02:45.062,00:00:00.464,,really
59,10,2,00:02:45.492,00:02:46.401,00:00:00.909,yup,
60,10,2,00:02:46.397,00:02:48.052,00:00:01.655,,oh it's mine is
61,10,2,00:02:48.631,00:02:49.971,00:00:01.340,,okay I don't know how to pronounce
62,10,2,00:02:49.971,00:02:52.330,00:00:02.359,,seems like it's Logitech or Logitech
63,10,2,00:02:52.225,00:02:52.617,00:00:00.392,yeah,
64,10,2,00:02:52.890,00:02:56.342,00:00:03.452,,well that's what PA Cyber does for their headphones
65,10,2,00:02:56.342,00:02:57.130,00:00:00.788,,I'm pretty sure
66,10,2,00:02:57.593,00:02:58.168,00:00:00.575,I think so,
67,10,2,00:02:58.168,00:02:58.598,00:00:00.430,I don't know,
68,10,2,00:02:58.467,00:03:00.468,00:00:02.001,,yeah that's the brand they use
69,10,2,00:03:00.223,00:03:02.488,00:00:02.265,all I know is my sister has the literally exact same webcam,
70,10,2,00:03:02.488,00:03:04.187,00:00:01.699,that's all I know (laughter),
71,10,2,00:03:04.081,00:03:04.610,00:00:00.529,,really
72,10,2,00:03:06.624,00:03:08.644,00:00:02.020,because she does Skype me into our tutor,
73,10,2,00:03:08.833,00:03:09.442,00:00:00.609,,oh okay
74,10,2,00:03:10.759,00:03:12.086,00:00:01.327,she's here this time,
75,10,2,00:03:12.822,00:03:13.177,00:00:00.355,,what
76,10,2,00:03:13.764,00:03:15.115,00:00:01.351,my sister is here this time,
77,10,2,00:03:15.229,00:03:16.396,00:00:01.167,,really okay
78,10,2,00:03:16.418,00:03:18.850,00:00:02.432,yeah her (inaudible),
79,10,2,00:03:19.740,00:03:22.447,00:00:02.707,,like here here or like in the building or somewhere
80,10,2,00:03:23.105,00:03:25.908,00:00:02.803,out no they'll be here to pick me up so,
81,10,2,00:03:26.480,00:03:29.942,00:00:03.462,because dad has the car (laughter) or (inaudible),
82,10,2,00:03:31.177,00:03:32.384,00:00:01.207,it's eight already,
83,10,2,00:03:32.913,00:03:34.841,00:00:01.928,,no I don't think it's eight
84,10,2,00:03:35.663,00:03:37.254,00:00:01.591,my time says eight ���o two,
85,10,2,00:03:37.423,00:03:39.019,00:00:01.596,,mine says seven twenty-three
86,10,2,00:03:39.019,00:03:41.836,00:00:02.817,,I wish I have my phone so I could check the real time
87,10,2,00:03:41.789,00:03:42.209,00:00:00.420,how,
88,10,2,00:03:41.836,00:03:43.346,00:00:01.510,,but I don't think it's right
89,10,2,00:03:43.346,00:03:45.670,00:00:02.324,,because we're supposed to start at seventy thirty
90,10,2,00:03:45.670,00:03:48.769,00:00:03.099,,and no it's supposed to start at seven
91,10,2,00:03:50.020,00:03:51.819,00:00:01.799,it's still computer time,
92,10,2,00:03:51.858,00:03:53.260,00:00:01.402,it's (inaudible),
93,10,2,00:03:53.006,00:03:53.260,00:00:00.254,,yeah
94,10,2,00:03:53.319,00:03:53.923,00:00:00.604,(laughter),
95,10,2,00:03:55.634,00:03:57.094,00:00:01.460,like I'm guessing they're not right,
96,10,2,00:03:57.094,00:03:58.191,00:00:01.097,because they're different,
97,10,2,00:03:58.191,00:03:58.870,00:00:00.679,maybe one is right,
98,10,2,00:03:59.890,00:04:01.823,00:00:01.933,but I don't think it's eight yet,
99,10,2,00:04:01.982,00:04:02.890,00:00:00.908,it hasn't gone enough,
100,10,2,00:04:02.890,00:04:03.884,00:00:00.994,,yeah I don't think so
101,10,2,00:04:04.860,00:04:05.402,00:00:00.542,,but I don't know
102,10,2,00:04:07.263,00:04:07.695,00:00:00.432,I mean I don't believe,
103,10,2,00:04:07.698,00:04:09.595,00:00:01.897,we used to spend twenty minutes,
104,10,2,00:04:10.177,00:04:11.094,00:00:00.917,that might be right,
105,10,2,00:04:11.207,00:04:12.476,00:00:01.269,mine says seven twenty-four,
106,10,2,00:04:13.869,00:04:14.369,00:00:00.500,,I don't know
107,10,2,00:04:22.849,00:04:25.136,00:00:02.287,,I wonder if I could no never mind
108,10,2,00:04:27.378,00:04:29.456,00:00:02.078,it looks like my head is going to fall off,
109,10,2,00:04:29.742,00:04:30.079,00:00:00.337,,(laughter)
110,10,2,00:04:31.286,00:04:31.782,00:00:00.496,(laughter),
111,10,2,00:04:32.898,00:04:36.420,00:00:03.522,,so are you on the pause filler Scribbler thing
112,10,2,00:04:37.212,00:04:38.330,00:00:01.118,no they put that down,
113,10,2,00:04:38.427,00:04:38.839,00:00:00.412,,oh okay
114,10,2,00:04:39.550,00:04:40.500,00:00:00.950,and I'm not going to click on it,
115,10,2,00:04:40.504,00:04:42.417,00:00:01.913,so I don't mess anything though (laughter),
116,10,2,00:04:42.949,00:04:44.105,00:00:01.156,,I'm just wondering
117,10,2,00:04:44.357,00:04:45.655,00:00:01.298,,because we are not
118,10,2,00:04:53.811,00:04:56.229,00:00:02.418,,I'll look at all the programs they have on here
119,10,2,00:04:56.701,00:04:57.187,00:00:00.486,yeah,
120,10,2,00:04:58.447,00:04:59.760,00:00:01.313,,I'm not going to mess with anything like
121,10,2,00:05:00.594,00:05:01.187,00:00:00.593,,yeah
122,10,2,00:05:01.475,00:05:03.086,00:00:01.611,,that's the only thing I can look at right now
123,10,2,00:05:03.233,00:05:03.952,00:00:00.719,,and I'm bored
124,10,2,00:05:03.888,00:05:04.281,00:00:00.393,yeah,
125,10,2,00:05:10.152,00:05:11.364,00:00:01.212,,I need one of these
126,10,2,00:05:10.231,00:05:10.635,00:00:00.404,yeah,
127,10,2,00:05:11.982,00:05:14.247,00:00:02.265,,it's what I need because whenever
128,10,2,00:05:13.504,00:05:13.983,00:00:00.479,yeah,
129,10,2,00:05:14.247,00:05:17.934,00:00:03.687,,like I think it's kind of hard with the pen at first
130,10,2,00:05:17.934,00:05:21.512,00:00:03.578,,but I feel like it would be easier over time instead of using a mouse
131,10,2,00:05:21.679,00:05:22.629,00:00:00.950,,I don't even have a mouse
132,10,2,00:05:22.629,00:05:26.464,00:00:03.835,,I just have the pause filler keypad
133,10,2,00:05:27.105,00:05:27.583,00:00:00.478,yeah,
134,10,2,00:05:27.493,00:05:29.399,00:00:01.906,,yeah I just have that
135,10,2,00:05:29.916,00:05:30.563,00:00:00.647,,so I feel like it here
136,10,2,00:05:29.916,00:05:30.852,00:00:00.936,what laptop do you have,
137,10,2,00:05:31.497,00:05:31.737,00:00:00.240,,huh
138,10,2,00:05:32.695,00:05:33.206,00:00:00.511,what laptop do you have,
139,10,2,00:05:33.762,00:05:34.720,00:00:00.958,,I have a ThinkPad
140,10,2,00:05:34.874,00:05:35.988,00:00:01.114,,it's one of the older ones
141,10,2,00:05:36.079,00:05:36.952,00:00:00.873,,it's like released long
142,10,2,00:05:37.674,00:05:38.111,00:00:00.437,yeah,
143,10,2,00:05:38.346,00:05:41.304,00:00:02.958,,because I've been in case ever for like three years
144,10,2,00:05:41.681,00:05:46.307,00:00:04.626,,I've had the full computer in those three years which is the same computer
145,10,2,00:05:46.466,00:05:46.768,00:00:00.302,yeah,
146,10,2,00:05:48.203,00:05:50.266,00:00:02.063,you've gone through a lot less computers than I have,
147,10,2,00:05:50.266,00:05:54.128,00:00:03.862,,yeah well like I think I've broken one
148,10,2,00:05:54.826,00:05:55.449,00:00:00.623,,I broken it
149,10,2,00:05:55.449,00:05:57.452,00:00:02.003,,and I sent it to get them fixed or
150,10,2,00:05:58.784,00:06:00.784,00:00:02.000,,I've to use my sister's
151,10,2,00:06:00.913,00:06:03.575,00:00:02.662,,but it's obviously like the same type of computer
152,10,2,00:06:04.013,00:06:05.991,00:00:01.978,,I know right now they have the bigger ones
153,10,2,00:06:05.991,00:06:08.689,00:00:02.698,,is yours like smaller than usual
154,10,2,00:06:09.855,00:06:10.762,00:00:00.907,(pause filler),
155,10,2,00:06:09.918,00:06:11.827,00:00:01.909,,or is it normal size
156,10,2,00:06:12.005,00:06:12.863,00:00:00.858,I don't know,
157,10,2,00:06:13.530,00:06:17.821,00:00:04.291,out of all the laptops I've had probably like the third biggest,
158,10,2,00:06:18.416,00:06:21.175,00:00:02.759,,yeah mine is like really small
159,10,2,00:06:22.402,00:06:22.829,00:00:00.427,,like is
160,10,2,00:06:23.824,00:06:26.385,00:00:02.561,,it's probably even smaller than this cad thing
161,10,2,00:06:27.555,00:06:29.307,00:00:01.752,yeah you must have the same one as my sister then,
162,10,2,00:06:29.307,00:06:31.872,00:00:02.565,because my sister has like the older and half the size of this,
163,10,2,00:06:31.997,00:06:34.875,00:00:02.878,,yeah I don't know why they make it so small
164,10,2,00:06:35.114,00:06:38.022,00:00:02.908,,but it's probably because when I type on that computer
165,10,2,00:06:38.055,00:06:40.698,00:00:02.643,,and then I type on a bigger computer and
166,10,2,00:06:40.301,00:06:41.209,00:00:00.908,and like way (inaudible),
167,10,2,00:06:40.698,00:06:43.695,00:00:02.997,,I yeah and I always mistype
168,10,2,00:06:43.810,00:06:47.430,00:00:03.620,,because my hands are so used to typing on a smaller ones
169,10,2,00:06:47.432,00:06:50.407,00:00:02.975,,when it's bigger it's like throws everything off
170,10,2,00:06:51.215,00:06:59.946,00:00:08.731,,and so there's always typos sort of like change to do stuff on my sister's computer any computer that's normal sized
171,10,2,00:07:00.397,00:07:04.220,00:00:03.823,yeah and I am pretty bad at typing anyway so,
172,10,2,00:07:04.369,00:07:04.877,00:00:00.508,(laughter),
173,10,2,00:07:05.103,00:07:06.583,00:00:01.480,,I used to be horrible at typing
174,10,2,00:07:06.969,00:07:10.580,00:00:03.611,,and then I think just from doing cyber school I got better at it
175,10,2,00:07:10.734,00:07:12.187,00:00:01.453,,I'm not going to say I'm fast
176,10,2,00:07:12.226,00:07:15.762,00:00:03.536,,but I can do it better than I could three years ago
177,10,2,00:07:17.678,00:07:20.491,00:00:02.813,yeah I'm pretty slow at it (laughter),
178,10,2,00:07:23.519,00:07:25.650,00:00:02.131,,but it's better than my handwriting
179,10,2,00:07:25.650,00:07:26.818,00:00:01.168,,and everything is all perfect
180,10,2,00:07:26.541,00:07:27.039,00:00:00.498,(laughter),
181,10,2,00:07:27.037,00:07:31.125,00:00:04.088,,so I would prefer than to writing on paper
182,10,2,00:07:49.895,00:07:50.224,00:00:00.329,,okay
183,10,2,00:07:52.708,00:07:53.297,00:00:00.589,,wait what (inaudible)
184,10,2,00:08:19.562,00:08:20.859,00:00:01.297,,we have twenty minutes all the way
185,10,2,00:08:21.406,00:08:22.492,00:00:01.086,,because we have two different times
186,10,2,00:08:22.492,00:08:23.703,00:00:01.211,,we're trying to figure out which one is correct
187,10,2,00:08:25.663,00:08:27.312,00:00:01.649,that's mine,
188,10,2,00:08:27.203,00:08:28.390,00:00:01.187,,I got eight ���o seven
189,10,2,00:08:29.992,00:08:32.156,00:00:02.164,well what did I say eight o seven,
190,10,2,00:08:35.117,00:08:35.726,00:00:00.609,yeah,
191,10,2,00:08:35.156,00:08:35.632,00:00:00.476,,very
192,10,2,00:08:41.048,00:08:42.335,00:00:01.287,,just ask me for the time
193,10,2,00:08:42.335,00:08:44.261,00:00:01.926,,and I'll tell you what's the time
194,10,2,00:08:51.046,00:08:53.796,00:00:02.750,,oh twenty minutes really
195,10,2,00:08:53.835,00:08:56.273,00:00:02.438,I know right I know (inaudible),
196,10,2,00:08:57.082,00:09:01.992,00:00:04.910,,okay so this isn't anything new I don't think
197,10,2,00:09:02.398,00:09:02.843,00:00:00.445,nope,
198,10,2,00:09:04.679,00:09:06.679,00:00:02.000,,I'm going to draw the line
199,10,2,00:09:06.680,00:09:09.226,00:00:02.546,,because that helps me for some reason
200,10,2,00:09:09.335,00:09:16.703,00:00:07.368,,I'm guessing I'm supposed to subtract x
201,10,2,00:09:17.499,00:09:19.929,00:00:02.430,,because that's what the papers were saying
202,10,2,00:09:20.640,00:09:21.179,00:00:00.539,it's that,
203,10,2,00:09:20.726,00:09:23.502,00:00:02.776,,is that correct because no
204,10,2,00:09:23.502,00:09:25.058,00:00:01.556,,no I'm supposed to divide x
205,10,2,00:09:25.677,00:09:27.156,00:00:01.479,,I'm not sure one minute
206,10,2,00:09:27.156,00:09:27.912,00:00:00.756,,let me think
207,10,2,00:09:30.418,00:09:37.421,00:00:07.003,,pause filler yeah yeah
208,10,2,00:09:37.421,00:09:40.820,00:00:03.399,,and just make this forty over x
209,10,2,00:09:45.479,00:09:45.952,00:00:00.473,cool,
210,10,2,00:09:48.486,00:09:49.872,00:00:01.386,,okay this might be right
211,10,2,00:09:49.872,00:10:01.236,00:00:11.364,,so then if I did that I have eight over seven equals forty oops
212,10,2,00:10:01.236,00:10:04.189,00:00:02.953,,oops I clicked the find okay
213,10,2,00:10:04.959,00:10:06.105,00:00:01.146,not that button,
214,10,2,00:10:07.783,00:10:08.587,00:00:00.804,,I wish it was red
215,10,2,00:10:08.709,00:10:12.614,00:00:03.905,,and then it can say don't click the red button
216,10,2,00:10:12.309,00:10:13.033,00:00:00.724,(laughter),
217,10,2,00:10:15.094,00:10:19.641,00:00:04.547,,okay does that make any sense I think
218,10,2,00:10:19.297,00:10:20.522,00:00:01.225,I think so,
219,10,2,00:10:21.297,00:10:21.610,00:00:00.313,,I think
220,10,2,00:10:21.513,00:10:24.842,00:00:03.329,pause filler maybe we're using cross products,
221,10,2,00:10:24.842,00:10:28.444,00:00:03.602,where like it go seven times forty and three times x equals,
222,10,2,00:10:27.466,00:10:31.749,00:00:04.283,,oh you could do that or you could just
223,10,2,00:10:34.061,00:10:35.432,00:00:01.371,,I think I did that wrong
224,10,2,00:10:36.356,00:10:36.845,00:00:00.489,,what do you think
225,10,2,00:10:36.845,00:10:38.252,00:00:01.407,,because I think I did that wrong
226,10,2,00:10:38.751,00:10:41.165,00:00:02.414,pause filler when I learned it it was set up this way,
227,10,2,00:10:41.165,00:10:42.432,00:00:01.267,but we used cross products,
228,10,2,00:10:42.432,00:10:45.934,00:00:03.502,so it would be forty times seven and forty times x,
229,10,2,00:10:46.344,00:10:46.613,00:00:00.269,,okay
230,10,2,00:10:47.783,00:10:51.999,00:00:04.216,but it's not about how I learned it so no promises (laughter),
231,10,2,00:10:51.993,00:11:08.812,00:00:16.819,,so forty times does that mean just got to cross that out
232,10,2,00:11:09.261,00:11:19.357,00:00:10.096,or maybe we're supposed to multiply both the sides by the thing worth writing so like three seven times three seven and forty time three seventh,
233,10,2,00:11:19.937,00:11:21.933,00:00:01.996,,yeah that might make sense
234,10,2,00:11:22.567,00:11:25.439,00:00:02.872,,but like that's doing the same thing right
235,10,2,00:11:25.594,00:11:26.722,00:00:01.128,yeah pretty much,
236,10,2,00:11:27.560,00:11:34.824,00:00:07.264,,okay I'm going to try this so forty times seven
237,10,2,00:11:34.824,00:11:37.432,00:00:02.608,,how come I don't have that memorized
238,10,2,00:11:37.289,00:11:37.973,00:00:00.684,I don't know,
239,10,2,00:11:38.315,00:11:40.289,00:00:01.974,,let's do it in my head
240,10,2,00:11:51.520,00:11:53.506,00:00:01.986,,would that be two hundred and eighty
241,10,2,00:11:54.288,00:11:55.247,00:00:00.959,,that's what I got
242,10,2,00:11:58.164,00:12:01.391,00:00:03.227,yeah two eighty,
243,10,2,00:12:02.237,00:12:06.262,00:00:04.025,,two eighty that way right that's the top or the bottom
244,10,2,00:12:06.282,00:12:07.190,00:00:00.908,,I think that's the top
245,10,2,00:12:07.557,00:12:09.435,00:00:01.878,top because forty times seven,
246,10,2,00:12:09.435,00:12:12.378,00:00:02.943,,yeah over a three x then
247,10,2,00:12:12.837,00:12:13.046,00:00:00.209,yeah,
248,10,2,00:12:18.646,00:12:29.734,00:00:11.088,,and then I'm confused
249,10,2,00:12:29.741,00:12:41.761,00:00:12.020,,because it's supposed to say like in the format of this equals like constant constant constant equals variable or something like that
250,10,2,00:12:42.629,00:12:44.612,00:00:01.983,,so now it's just fraction
251,10,2,00:12:46.966,00:12:48.845,00:00:01.879,,oh well I'll see
252,10,2,00:12:48.891,00:12:51.759,00:00:02.868,,maybe I'll get the right answer and just be doing it the wrong way
253,10,2,00:12:52.238,00:12:52.891,00:00:00.653,(laughter),
254,10,2,00:12:58.981,00:13:05.635,00:00:06.654,,so try to get rid of yeah see
255,10,2,00:13:03.013,00:13:07.433,00:00:04.420,I'm looking at it,
256,10,2,00:13:05.644,00:13:07.074,00:00:01.430,,now this is all messed up
257,10,2,00:13:08.627,00:13:10.355,00:00:01.728,(pause filler) I'm looking at-,
258,10,2,00:13:10.411,00:13:10.965,00:00:00.554,I'm not quite sure,
259,10,2,00:13:11.075,00:13:12.382,00:00:01.307,I never learned about this one,
260,10,2,00:13:12.581,00:13:17.670,00:00:05.089,,yeah okay maybe I should try it a different way
261,10,2,00:13:17.670,00:13:20.344,00:00:02.674,,and then if it doesn't work I'll come back to it
262,10,2,00:13:20.413,00:13:25.299,00:00:04.886,it sounds like a hundred equals the fraction with a number (inaudible),
263,10,2,00:13:25.542,00:13:27.896,00:00:02.354,so it says to go like first,
264,10,2,00:13:27.896,00:13:30.211,00:00:02.315,it would be forty times thirty-seven,
265,10,2,00:13:30.211,00:13:32.007,00:00:01.796,and then that's the answer,
266,10,2,00:13:33.234,00:13:36.846,00:00:03.612,,forty times what
267,10,2,00:13:35.037,00:13:36.691,00:00:01.654,thirty-seven so,
268,10,2,00:13:37.196,00:13:42.261,00:00:05.065,,okay how would you do that
269,10,2,00:13:42.673,00:13:46.037,00:00:03.364,I think we might have to set up a forty as a fraction,
270,10,2,00:13:46.614,00:13:51.323,00:00:04.709,so maybe we could put it over one forty over one times,
271,10,2,00:13:49.299,00:13:51.224,00:00:01.925,,yeah that makes sense
272,10,2,00:13:52.084,00:13:52.588,00:00:00.504,yeah,
273,10,2,00:13:52.542,00:13:54.616,00:00:02.074,,three that's a bad three
274,10,2,00:13:54.616,00:13:56.037,00:00:01.421,,but at least I know it's a three
275,10,2,00:13:56.392,00:13:58.626,00:00:02.234,yeah it's a three (laughter),
276,10,2,00:13:58.357,00:14:06.446,00:00:08.089,,okay times forty over one
277,10,2,00:14:12.315,00:14:15.538,00:00:03.223,so let me find the common denominator and all that,
278,10,2,00:14:16.246,00:14:25.674,00:00:09.428,,or wait can I just do this no can I no
279,10,2,00:14:25.674,00:14:29.102,00:00:03.428,,I don't- I think we're multiplying 
280,10,2,00:14:29.102,00:14:30.974,00:00:01.872,,can you just go straight across
281,10,2,00:14:31.675,00:14:32.662,00:00:00.987,I think so yeah,
282,10,2,00:14:33.948,00:14:35.649,00:00:01.701,,yeah it's adding and subtracting
283,10,2,00:14:35.649,00:14:37.090,00:00:01.441,,but you have to find the common denominator I think
284,10,2,00:14:37.688,00:14:38.584,00:00:00.896,yeah I think so,
285,10,2,00:14:38.584,00:14:39.688,00:00:01.104,I'm not sure,
286,10,2,00:14:39.974,00:14:41.259,00:00:01.285,it looks so weird (laughter),
287,10,2,00:14:40.362,00:14:41.233,00:00:00.871,,and then
288,10,2,00:14:41.477,00:14:42.477,00:00:01.000,(laughter),
289,10,2,00:14:42.784,00:14:43.506,00:00:00.722,,(laughter)
290,10,2,00:14:43.311,00:14:44.467,00:00:01.156,this is like yeah,
291,10,2,00:14:44.553,00:14:45.155,00:00:00.602,(laughter),
292,10,2,00:14:44.623,00:14:52.103,00:00:07.480,,(inaudible) so it would be one twenty
293,10,2,00:14:53.168,00:14:58.246,00:00:05.078,one twenty over one or one twenty and ten also I think we got it (laughter),
294,10,2,00:14:57.311,00:15:01.285,00:00:03.974,,yeah so we have one twenty over seven
295,10,2,00:15:03.051,00:15:09.007,00:00:05.956,,we do have to simplify that over one or wait divide it
296,10,2,00:15:11.168,00:15:12.662,00:00:01.494,one twenty divided by seven,
297,10,2,00:15:15.467,00:15:21.038,00:00:05.571,,seven goes into twelve one time
298,10,2,00:15:21.648,00:15:31.013,00:00:09.365,,one times seven is seven minus
299,10,2,00:15:37.454,00:15:56.649,00:00:19.195,,wait I'm confused now yeah okay yeah and then
300,10,2,00:15:58.311,00:15:59.029,00:00:00.718,,oh
301,10,2,00:15:59.029,00:16:08.090,00:00:09.061,,I haven't done long division too long too long spent long so five
302,10,2,00:16:01.594,00:16:02.594,00:00:01.000,and forever,
303,10,2,00:16:03.454,00:16:04.064,00:00:00.610,yeah,
304,10,2,00:16:15.629,00:16:15.826,00:00:00.197,,I'm sorry
305,10,2,00:16:15.826,00:16:19.606,00:00:03.780,,I'm just like blanking out having a brain fart
306,10,2,00:16:17.883,00:16:18.645,00:00:00.762,I know right,
307,10,2,00:16:20.346,00:16:21.047,00:00:00.701,me too,
308,10,2,00:16:20.984,00:16:34.462,00:00:13.478,,okay so pause filler minus five oh yeah wait do seven times five oh yeah seven divide
309,10,2,00:16:34.462,00:16:38.118,00:00:03.656,,don't cancel you bring down zero right
310,10,2,00:16:38.543,00:16:40.527,00:00:01.984,,I didn't see how many times seven goes into fifty
311,10,2,00:16:40.708,00:16:41.519,00:00:00.811,yeah yeah,
312,10,2,00:16:41.087,00:16:43.421,00:00:02.334,,okay it's coming back
313,10,2,00:16:43.551,00:17:00.344,00:00:16.793,,seven goes into fifty oh seven goes into fifty seventy twenty-eight twenty-eight
314,10,2,00:17:16.655,00:17:22.459,00:00:05.804,oh my god it's going to be long (laughter) forty,
315,10,2,00:17:27.758,00:17:48.252,00:00:20.494,,forty-two okay pause filler forty-two forty-nine is one two three four five six seven
316,10,2,00:17:48.977,00:17:52.344,00:00:03.367,,I got seven times and forty-nine right
317,10,2,00:17:52.264,00:17:53.413,00:00:01.149,yeah yeah,
318,10,2,00:17:53.213,00:17:57.735,00:00:04.522,,okay so seven goes and fifty seven times seven
319,10,2,00:17:57.517,00:17:57.965,00:00:00.448,how did you get,
320,10,2,00:17:58.531,00:17:59.649,00:00:01.118,wait you have forty-nine,
321,10,2,00:18:00.092,00:18:00.540,00:00:00.448,,huh
322,10,2,00:18:01.218,00:18:02.000,00:00:00.782,because it will go,
323,10,2,00:18:02.034,00:18:03.590,00:00:01.556,,it goes into seven
324,10,2,00:18:03.590,00:18:07.528,00:00:03.938,,oh wait seven goes and fifty pause filler seven times
325,10,2,00:18:08.471,00:18:14.804,00:00:06.333,because with the seven fourteen twenty-one twenty-eight thirty-two or no no nothing I can remember,
326,10,2,00:18:14.924,00:18:16.344,00:00:01.420,no you're right (laughter),
327,10,2,00:18:16.379,00:18:19.124,00:00:02.745,I messed up my mind,
328,10,2,00:18:16.876,00:18:17.172,00:00:00.296,,(laughter)
329,10,2,00:18:18.839,00:18:21.344,00:00:02.505,,oh no can I scroll down or something
330,10,2,00:18:21.862,00:18:31.471,00:00:09.609,,I guess not fifty oh well forty-nine
331,10,2,00:18:22.069,00:18:24.988,00:00:02.919,I'm not sure,
332,10,2,00:18:32.023,00:18:34.482,00:00:02.459,we'll just go one twenty over seven (laughter),
333,10,2,00:18:33.241,00:18:39.034,00:00:05.793,,yeah can I scroll down for a while
334,10,2,00:18:39.138,00:18:40.955,00:00:01.817,,I'll just do up to this side
335,10,2,00:18:41.217,00:18:41.874,00:00:00.657,yeah,
