,Dyad,Session,Begin Time - hh:mm:ss.ms,End Time - hh:mm:ss.ms,Duration - hh:mm:ss.ms,P1,P2
165,6,2,00:17:06.679,00:17:09.822,00:00:03.143,,oh no
166,6,2,00:17:17.175,00:17:17.345,00:00:00.170,,pause filler wait
167,6,2,00:18:11.280,00:18:14.880,00:00:03.600,,I'm just going to build on
168,6,2,00:18:18.420,00:18:23.973,00:00:05.553,,oh it says stop come out
169,6,2,00:18:24.273,00:18:27.316,00:00:03.043,,and get us
170,6,2,00:18:28.383,00:18:33.412,00:00:05.029,,pause filler I don't know what to do
171,6,2,00:18:33.552,00:18:35.916,00:00:02.364,,oh whatever we'll just move on
172,6,2,00:18:35.633,00:18:37.862,00:00:02.229,no we have to go get them,
173,6,2,00:18:43.680,00:18:46.700,00:00:03.020,do you want to get them I'll get them next time,
174,6,2,00:18:46.133,00:18:46.383,00:00:00.250,,pause filler okay
175,6,2,00:18:48.188,00:18:53.337,00:00:05.149,,it says come out
176,6,2,00:18:53.576,00:18:55.741,00:00:02.165,,and get us
177,6,2,00:19:01.728,00:19:09.799,00:00:08.071,,so I'm not going to do
178,6,2,00:19:14.280,00:19:14.800,00:00:00.520,did you,
179,6,2,00:19:21.104,00:19:34.254,00:00:13.150,,so next time that happens do we still have to go on
180,6,2,00:19:34.254,00:19:35.760,00:00:01.506,,and get (inaudible)
181,6,2,00:19:41.378,00:19:42.056,00:00:00.678,,thanks
182,6,2,00:19:42.206,00:19:42.814,00:00:00.608,,okay so pause filler
183,6,2,00:19:44.220,00:19:47.440,00:00:03.220,I don't know what I'm going I'm just like really bored,
184,6,2,00:19:47.124,00:19:57.870,00:00:10.746,,I think that you're going to add ninety so
185,6,2,00:19:58.499,00:19:59.317,00:00:00.818,good job,
186,6,2,00:20:03.767,00:20:05.034,00:00:01.267,fifty-seven right,
187,6,2,00:20:06.920,00:20:13.355,00:00:06.435,,pause filler well I'm doing ninety minus seven hundred forty-seven
188,6,2,00:20:13.355,00:20:14.582,00:00:01.227,,yeah it would be forty-seven
189,6,2,00:20:15.460,00:20:16.420,00:00:00.960,oh sorry,
190,6,2,00:20:16.528,00:20:17.595,00:00:01.067,I can't math,
191,6,2,00:21:04.389,00:21:06.793,00:00:02.404,,(sfx) okay next problem
192,6,2,00:21:11.942,00:22:23.529,00:01:11.587,,oh yeah I'll go back
193,6,2,00:22:49.550,00:22:51.066,00:00:01.516,,next one
194,6,2,00:22:52.064,00:22:57.392,00:00:05.328,,pause filler a hundred fifty-five seventy
195,6,2,00:23:00.665,00:23:02.660,00:00:01.995,wouldn't you subtract fifteen,
196,6,2,00:23:03.698,00:23:04.975,00:00:01.277,,yeah I did
197,6,2,00:23:04.520,00:23:06.960,00:00:02.440,well I thought you said times sorry ,
198,6,2,00:27:19.760,00:27:20.170,00:00:00.410,okay,
199,6,2,00:27:23.008,00:27:23.208,00:00:00.200,,okay
200,6,2,00:27:23.020,00:27:23.440,00:00:00.420,ew,
201,6,2,00:27:24.600,00:27:27.260,00:00:02.660,you've to change the denominator in this one,
202,6,2,00:27:26.770,00:27:26.949,00:00:00.179,,oh no
203,6,2,00:27:27.688,00:27:30.262,00:00:02.574,,that's unfortunate
204,6,2,00:27:30.910,00:27:31.860,00:00:00.950,uh-huh,
205,6,2,00:28:00.413,00:28:02.489,00:00:02.076,,oh so wait should I just
206,6,2,00:28:04.734,00:28:06.549,00:00:01.815,,multiply it by like twenty-eight
207,6,2,00:28:06.709,00:28:07.577,00:00:00.868,,yeah I guess I should
208,6,2,00:28:07.956,00:28:13.760,00:00:05.804,no multiply it until it equals twenty-eight to get negative twelve four,
209,6,2,00:28:13.963,00:28:14.531,00:00:00.568,oh god,
210,6,2,00:28:14.531,00:28:15.100,00:00:00.569,it just x out,
211,6,2,00:28:15.165,00:28:15.740,00:00:00.575,sorry,
212,6,2,00:28:16.920,00:28:19.415,00:00:02.495,oh I hate this thing there we go,
213,6,2,00:28:47.486,00:28:48.406,00:00:00.920,,oh they're coming back
214,6,2,00:28:49.946,00:28:50.473,00:00:00.527,oh fun,
215,6,2,00:28:51.507,00:28:58.232,00:00:06.725,,is it over
216,6,2,00:29:17.113,00:29:17.640,00:00:00.527,all right,
217,6,2,00:29:18.580,00:29:20.480,00:00:01.900,we got a break in between today,
218,6,2,00:29:22.816,00:29:24.183,00:00:01.367,,oh thank you
219,6,2,00:29:25.141,00:29:28.144,00:00:03.003,thank you for bringing me food,
220,6,2,00:29:37.313,00:29:39.219,00:00:01.906,I hope they don't bring us skittles again,
221,6,2,00:29:39.518,00:29:43.150,00:00:03.632,,I know I want like chips or Skittles
222,6,2,00:29:43.150,00:29:44.068,00:00:00.918,,oh my gosh
223,6,2,00:29:44.068,00:29:44.766,00:00:00.698,,it's Skittles
224,6,2,00:29:45.135,00:29:46.512,00:00:01.377,,ah no please
225,6,2,00:29:48.348,00:29:49.700,00:00:01.352,that's so disappointing,
226,6,2,00:29:50.543,00:29:50.743,00:00:00.200,,yeah
227,6,2,00:30:00.693,00:30:01.226,00:00:00.533,what,
228,6,2,00:30:01.269,00:30:01.408,00:00:00.139,,okay
229,6,2,00:30:04.580,00:30:05.360,00:00:00.780,oh okay,
230,6,2,00:30:08.006,00:30:09.646,00:00:01.640,I don't want some,
231,6,2,00:30:10.318,00:30:12.114,00:00:01.796,,she likes open them for me
232,6,2,00:30:13.890,00:30:15.217,00:00:01.327,they taste funny,
233,6,2,00:30:17.973,00:30:19.880,00:00:01.907,I'm not even hungry I'm tired,
234,6,2,00:30:20.894,00:30:22.151,00:00:01.257,,I want like real food
235,6,2,00:30:22.713,00:30:23.740,00:00:01.027,I had a milkshake,
236,6,2,00:30:23.740,00:30:26.866,00:00:03.126,but a milkshake's just kind of like drink it drinkable calories,
237,6,2,00:30:28.213,00:30:29.586,00:00:01.373,like they don't give you energy,
238,6,2,00:30:29.586,00:30:30.492,00:00:00.906,it just makes you fat,
239,6,2,00:30:30.971,00:30:33.146,00:00:02.175,,these taste like horrible
240,6,2,00:30:36.090,00:30:38.105,00:00:02.015,these are okay if you put them in the back of your tongue,
241,6,2,00:30:38.105,00:30:39.100,00:00:00.995,and swallow them,
242,6,2,00:30:43.533,00:30:45.269,00:00:01.736,I can't chew them because of my stupid braces,
243,6,2,00:30:45.269,00:30:46.766,00:00:01.497,this wire popped out last night,
244,6,2,00:30:47.700,00:30:50.013,00:00:02.313,and I can't like eat (inaudible),
245,6,2,00:30:51.337,00:30:52.533,00:00:01.196,ah I hate this ,
246,6,2,00:30:54.373,00:30:56.993,00:00:02.620,but now you get to tutor me cuz I'm stupid,
247,6,2,00:30:58.698,00:30:58.978,00:00:00.280,,pause filler yeah
248,6,2,00:30:59.560,00:31:01.572,00:00:02.012,I actually (inaudible) what I'm doing,
249,6,2,00:31:02.686,00:31:05.782,00:00:03.096,it's okay we only have half an hour left I think,
250,6,2,00:31:06.000,00:31:09.003,00:00:03.003,,hmm
251,6,2,00:31:08.793,00:31:11.878,00:00:03.085,were you in the atrium earlier cuz that's where I was,
252,6,2,00:31:13.433,00:31:14.593,00:00:01.160,were you in the atrium,
253,6,2,00:31:16.588,00:31:16.657,00:00:00.069,,no
254,6,2,00:31:16.657,00:31:18.254,00:00:01.597,oh where were you,
255,6,2,00:31:18.254,00:31:22.694,00:00:04.440,"do they make, do they like not want us to see each other before we get tutored or something",
256,6,2,00:31:22.694,00:31:25.338,00:00:02.644,,oh well I mean they told us to go to the atrium
257,6,2,00:31:25.338,00:31:27.203,00:00:01.865,,but we like went the wrong way
258,6,2,00:31:27.203,00:31:30.705,00:00:03.502,,so we ended up like on the upper level or something
259,6,2,00:31:31.304,00:31:32.282,00:00:00.978,ohh okay,
260,6,2,00:31:32.913,00:31:33.326,00:00:00.413,(inaudible) ,
261,6,2,00:31:35.664,00:31:35.973,00:00:00.309,,yeah
262,6,2,00:31:41.112,00:31:43.756,00:00:02.644,(inaudible) my mom is going to make us clean the house,
263,6,2,00:31:44.783,00:31:46.080,00:00:01.297,,that sounds horrible
264,6,2,00:31:46.470,00:31:49.786,00:00:03.316,so the longer I stay here hypothetically the better ,
265,6,2,00:31:57.433,00:32:00.040,00:00:02.607,let's see what time it is I'll tell you how much time we have left,
266,6,2,00:32:00.386,00:32:02.446,00:00:02.060,it's exactly five thirty,
267,6,2,00:32:04.449,00:32:04.708,00:00:00.259,,okay
268,6,2,00:32:09.313,00:32:12.900,00:00:03.587,now you're going to teach me how to I think (inaudible),
269,6,2,00:32:13.000,00:32:21.297,00:00:08.297,,mm-hmm
270,6,2,00:32:16.306,00:32:19.380,00:00:03.074,we have to see an opera at school this week right,
271,6,2,00:32:20.066,00:32:28.580,00:00:08.514,they bussed like forty k no no sixty no no actually seventy children to an opera,
272,6,2,00:32:28.773,00:32:30.246,00:00:01.473,like it was terrible,
273,6,2,00:32:30.929,00:32:32.625,00:00:01.696,and I slept through the first act,
274,6,2,00:32:33.972,00:32:35.388,00:00:01.416,,that's impressive
275,6,2,00:32:36.905,00:32:41.564,00:00:04.659,it's kind of exciting okay,
276,6,2,00:32:41.993,00:32:44.937,00:00:02.944,for some reason this month we're going on like eight different field trips,
277,6,2,00:32:44.937,00:32:48.129,00:00:03.192,but like only one of them is even slightly appealing,
278,6,2,00:32:51.003,00:32:53.737,00:00:02.734,,yeah I haven't been on a field trip in like such a long time
279,6,2,00:32:54.256,00:32:57.179,00:00:02.923,we did not really have any in seventh grade or sixth (inaudible) is this like,
280,6,2,00:32:57.249,00:33:03.584,00:00:06.335,no we had one in sixth (inaudible) okay like this is our first year we've had like a ton of field trips since like secondary,
281,6,2,00:33:07.253,00:33:09.133,00:00:01.880,but I don't really know,
282,6,2,00:33:11.655,00:33:13.693,00:00:02.038,they're kind of nice cuz you miss a lot of school,
283,6,2,00:33:13.693,00:33:16.740,00:00:03.047,and you just kind of you either sleep through it,
284,6,2,00:33:16.744,00:33:17.992,00:00:01.248,or you get food or something,
285,6,2,00:33:17.992,00:33:19.049,00:00:01.057,that makes it worth it,
286,6,2,00:33:19.319,00:33:19.548,00:00:00.229,,yeah
287,6,2,00:33:23.212,00:33:25.225,00:00:02.013,so it's like have that post right now,
288,6,2,00:33:27.265,00:33:32.479,00:00:05.214,so I'm going to sleep if I don't get real food you have them,
289,6,2,00:33:37.045,00:33:40.910,00:00:03.865,I did play the guitar for a few hours today so (inaudible),
290,6,2,00:33:41.395,00:33:42.862,00:00:01.467,do you play any instruments,
291,6,2,00:33:43.444,00:33:46.367,00:00:02.923,,piano and clarinet
292,6,2,00:33:46.367,00:33:46.487,00:00:00.120,,yeah
293,6,2,00:33:47.544,00:33:48.692,00:00:01.148,I used to play piano,
294,6,2,00:33:48.692,00:33:49.835,00:00:01.143,but I was really bad at it,
295,6,2,00:33:51.675,00:33:52.882,00:00:01.207,but I can play keyboards,
296,6,2,00:34:21.990,00:34:24.850,00:00:02.860,I'm not I don't think we really have to reset because there's all the pack,
297,6,2,00:34:24.850,00:34:29.798,00:00:04.948,and then it's just social time five minutes tutor time twenty-five minutes,
298,6,2,00:34:29.798,00:34:31.475,00:00:01.677,,oh I just want to like
299,6,2,00:34:33.550,00:34:35.120,00:00:01.570,go home and sleep,
300,6,2,00:34:36.145,00:34:39.915,00:00:03.770,see I was debating over (inaudible) and X-men like the ninetieth time this week,
301,6,2,00:34:41.272,00:34:42.460,00:00:01.188,,I've never seen X-men
302,6,2,00:34:42.529,00:34:43.637,00:00:01.108,,but I really want to
303,6,2,00:34:43.637,00:34:44.595,00:00:00.958,oh yeah absolutely yes,
304,6,2,00:34:45.167,00:34:50.192,00:00:05.025,I watched the split second like the newer one like four times this week,
305,6,2,00:34:50.392,00:34:51.519,00:00:01.127,it's really bad,
306,6,2,00:34:51.609,00:34:54.802,00:00:03.193,yesterday I watched it into I watched two movies yesterday,
307,6,2,00:34:55.071,00:34:56.920,00:00:01.849,so this is why I'm very tired,
308,6,2,00:34:58.193,00:34:59.813,00:00:01.620,and got no sleep whatsoever,
309,6,2,00:34:59.990,00:35:02.193,00:00:02.203,but you know it's okay,
310,6,2,00:35:06.492,00:35:09.638,00:00:03.146,I've looked every time when I walked by the lake what is going on in that room,
311,6,2,00:35:09.638,00:35:12.641,00:00:03.003,or the child with bright red hair doing weird things,
312,6,2,00:35:15.737,00:35:17.261,00:00:01.524,the red ones are kind of okay,
313,6,2,00:35:18.448,00:35:21.511,00:00:03.063,,yeah but they all taste like really weird and like medicine
314,6,2,00:35:21.511,00:35:22.598,00:00:01.087,,but like a weird mecidine
315,6,2,00:35:22.802,00:35:24.803,00:00:02.001,it tastes like children's Tylenol,
316,6,2,00:35:25.193,00:35:25.422,00:00:00.229,,yeah
317,6,2,00:35:26.890,00:35:27.906,00:00:01.016,that's what they taste like,
318,6,2,00:35:27.906,00:35:32.220,00:00:04.314,that's why I don't like those because nobody likes children's Tylenol so,
319,6,2,00:35:32.007,00:35:32.705,00:00:00.698,,oh they're coming back
320,6,2,00:35:32.785,00:35:33.384,00:00:00.599,,woo
321,6,2,00:35:34.460,00:35:35.640,00:00:01.180,I guess she's coming back,
322,6,2,00:35:35.640,00:35:36.380,00:00:00.740,I don't see her,
323,6,2,00:35:36.627,00:35:43.913,00:00:07.286,the problem is the glass on this door it's like on the right so I can't see her cuz the hall's on the left (inaudible),
324,6,2,00:35:45.122,00:35:45.732,00:00:00.610,yeah sure,
325,6,2,00:35:53.027,00:35:53.387,00:00:00.360,okay,
326,6,2,00:35:56.572,00:35:58.980,00:00:02.408,this thing is going to take longer though,
327,6,2,00:35:59.819,00:36:00.113,00:00:00.294,yeah,
328,6,2,00:36:00.300,00:36:01.097,00:00:00.797,so I go back to the beginning,
329,6,2,00:36:02.510,00:36:03.052,00:00:00.542,thank you,
330,6,2,00:36:03.180,00:36:04.145,00:00:00.965,(inaudible),
331,6,2,00:36:05.976,00:36:07.024,00:00:01.048,all right,
332,6,2,00:36:08.275,00:36:13.500,00:00:05.225,let's times it by x that's right,
333,6,2,00:36:13.842,00:36:15.927,00:00:02.085,,she has to give me my pen
334,6,2,00:36:17.194,00:36:19.848,00:00:02.654,one equals twenty-five x,
