,Dyad,Session,Begin Time - hh:mm:ss.ms,End Time - hh:mm:ss.ms,Duration - hh:mm:ss.ms,P1,P2
334,8,1,00:44:18.800,00:44:20.200,00:00:01.400,yeah it's a really,
335,8,1,00:44:20.900,00:44:22.200,00:00:01.300,I have a pretty nice room too,
336,8,1,00:44:23.600,00:44:27.000,00:00:03.400,,they got all this project stuff going on in the walls
337,8,1,00:44:27.500,00:44:28.900,00:00:01.400,oh wow yeah,
338,8,1,00:44:31.300,00:44:36.800,00:00:05.500,,refrigerators and on the outside is this
339,8,1,00:44:39.000,00:44:44.700,00:00:05.700,wow nice yeah I'm in like a lounge place,
340,8,1,00:44:44.700,00:44:48.780,00:00:04.080,I have like couches and stuff like all around here,
341,8,1,00:44:50.000,00:44:53.100,00:00:03.100,,yeah you got the TV or something oh yeah you're right next door
342,8,1,00:44:53.000,00:44:53.750,00:00:00.750,yeah,
343,8,1,00:45:00.000,00:45:01.140,00:00:01.140,yeah (laughter),
344,8,1,00:45:05.000,00:45:07.300,00:00:02.300,okay what's going on this,
345,8,1,00:45:13.000,00:45:16.370,00:00:03.370,one hundred equals two handred,
346,8,1,00:45:21.900,00:45:24.230,00:00:02.330,equals ninety two,
347,8,1,00:45:29.000,00:45:30.000,00:00:01.000,okay,
348,8,1,00:45:30.600,00:45:35.000,00:00:04.400,and so you have that's kind of forty-nine forty-two (inaudible),
349,8,1,00:46:41.000,00:46:50.550,00:00:09.550,and this is fifteen sixty-five six seven,
350,8,1,00:47:00.700,00:47:02.800,00:00:02.100, okay pens up,
351,8,1,00:47:02.800,00:47:04.200,00:00:01.400,there we go okay,
352,8,1,00:47:04.800,00:47:05.700,00:00:00.900,,oh my gosh
353,8,1,00:47:06.300,00:47:09.200,00:00:02.900,this is let's see,
354,8,1,00:47:08.500,00:47:09.470,00:00:00.970,,annoying
355,8,1,00:47:09.500,00:47:19.340,00:00:09.840,yeah oh my god negative thirteen so we have thirty-five,
356,8,1,00:47:24.500,00:47:33.000,00:00:08.500,you add that to make it forty-five equals one hundred and ninety,
357,8,1,00:47:34.740,00:47:40.410,00:00:05.670,equals one ninety over,
358,8,1,00:47:43.900,00:47:45.600,00:00:01.700,,(inaudible) yesterday
359,8,1,00:47:46.000,00:47:48.290,00:00:02.290,oh nice with friends,
360,8,1,00:47:49.270,00:47:49.870,00:00:00.600,,yeah
361,8,1,00:47:50.700,00:47:53.100,00:00:02.400,I haven't been there in a while Salton,
362,8,1,00:47:52.800,00:47:55.120,00:00:02.320,,mm-hmm yesterday is the first day
363,8,1,00:47:53.100,00:47:54.100,00:00:01.000,that's cool,
364,8,1,00:47:56.160,00:47:57.020,00:00:00.860,okay,
365,8,1,00:47:59.000,00:48:00.300,00:00:01.300,(inaudible) okay,
366,8,1,00:48:00.380,00:48:04.600,00:00:04.220,so one forty-five minus sixty equals,
367,8,1,00:48:05.800,00:48:07.600,00:00:01.800,,I didn't get a full season pay
368,8,1,00:48:07.600,00:48:08.400,00:00:00.800,,so I was there
369,8,1,00:48:08.100,00:48:09.500,00:00:01.400,that's nice,
370,8,1,00:48:09.200,00:48:12.600,00:00:03.400,,so I don't think I remember of course
371,8,1,00:48:11.600,00:48:12.200,00:00:00.600,yeah,
372,8,1,00:48:12.600,00:48:14.600,00:00:02.000,,my cousin works there
373,8,1,00:48:15.400,00:48:19.400,00:00:04.000,that's cool yeah yeah my sister's friend used to work there,
374,8,1,00:48:24.000,00:48:26.200,00:00:02.200,oh there are nothing on this page,
375,8,1,00:48:28.000,00:48:29.800,00:00:01.800,and there's nothing on that page,
376,8,1,00:48:30.300,00:48:31.700,00:00:01.400,,let's go get them
377,8,1,00:48:31.300,00:48:32.000,00:00:00.700,yep,
378,8,1,00:49:41.450,00:50:07.100,00:00:25.650,okay,
379,8,1,00:50:08.500,00:50:10.300,00:00:01.800,ah do you want us again next week or,
380,8,1,00:50:19.000,00:50:20.000,00:00:01.000,okay,
381,8,1,00:50:22.000,00:50:24.700,00:00:02.700,all right I'll see you Tyler,
