,Dyad,Session,Begin Time - hh:mm:ss.ms,End Time - hh:mm:ss.ms,Duration - hh:mm:ss.ms,P1,P2
44,3,2,00:03:27.196,00:03:32.674,00:00:05.478,I was reading and I'm like this book is good but I probably should go to bed,
45,3,2,00:03:32.674,00:03:32.993,00:00:00.319,,yeah
46,3,2,00:03:35.308,00:03:38.241,00:00:02.933,but you know since I didn't have to wake up as early,
47,3,2,00:03:38.301,00:03:41.743,00:00:03.442,so I (inaudible) myself stay up later,
48,3,2,00:03:42.432,00:03:44.527,00:00:02.095,,why do usually have to wake up early
49,3,2,00:03:44.627,00:03:47.490,00:00:02.863,yeah school starts at seven thirty-six for me,
50,3,2,00:03:47.490,00:03:48.977,00:00:01.487,so I have to wake up at six o'clock,
51,3,2,00:03:48.977,00:03:52.499,00:00:03.522,,oh yeah I have to wake up at seven o'clock also
52,3,2,00:03:52.499,00:03:55.013,00:00:02.514,,I'm at eight six o'clock I can't yet
53,3,2,00:03:55.013,00:04:00.526,00:00:05.513,yeah because it's just so annoying entire and waking up like that,
54,3,2,00:04:00.708,00:04:01.616,00:00:00.908,,yeah I agree
55,3,2,00:04:02.526,00:04:07.085,00:00:04.559,I was really lucky because like other people that takes a bus for like the first stop,
56,3,2,00:04:07.085,00:04:09.859,00:00:02.774,they have to wake up like around five so,
57,3,2,00:04:11.266,00:04:15.424,00:00:04.158,,yeah my bus comes at like seven o four or something like that
58,3,2,00:04:16.933,00:04:19.757,00:00:02.824,yeah my bus comes like yeah around that time,
59,3,2,00:04:19.757,00:04:22.760,00:00:03.003,somewhere between like six fifty-five,
60,3,2,00:04:22.780,00:04:26.461,00:00:03.681,to seven o five so usually on the earlier side on that,
61,3,2,00:04:26.821,00:04:27.739,00:00:00.918,,so where do you live
62,3,2,00:04:28.547,00:04:30.163,00:00:01.616,I live in Squirrel Hill,
63,3,2,00:04:30.163,00:04:33.256,00:00:03.093,,oh okay that's pretty far away then from my house I mean
64,3,2,00:04:33.256,00:04:35.441,00:00:02.185,,I live in pause filler I live in Imperial
65,3,2,00:04:35.441,00:04:36.958,00:00:01.517,,do you know where the airport is
66,3,2,00:04:37.237,00:04:37.756,00:00:00.519,yeah,
67,3,2,00:04:37.965,00:04:40.869,00:00:02.904,,I live like a few minutes away from the airport so
68,3,2,00:04:40.959,00:04:42.774,00:00:01.815,oh yeah that is far away,
69,3,2,00:04:42.884,00:04:43.832,00:00:00.948,,yeah (laughter)
70,3,2,00:04:48.731,00:04:50.547,00:00:01.816,,so are you going on vacation this summer
71,3,2,00:04:50.547,00:04:51.764,00:00:01.217,,or doing anything fun
72,3,2,00:04:52.732,00:04:53.819,00:00:01.087,this summer pause filler really,
73,3,2,00:04:56.200,00:04:59.200,00:00:03.000,so I'm not figured out what we're going to do,
74,3,2,00:04:59.200,00:05:03.976,00:00:04.776,but yeah we're probably going to end up going to Maryland because my grandparents are over there,
75,3,2,00:05:04.196,00:05:04.794,00:00:00.598,,that sounds fun
76,3,2,00:05:04.794,00:05:05.892,00:00:01.098,yeah we usually go to Colorado,
77,3,2,00:05:06.191,00:05:09.833,00:00:03.642,but we're not sure we're going to go this year,
78,3,2,00:05:10.382,00:05:12.836,00:00:02.454,so we need to figure that out,
79,3,2,00:05:17.126,00:05:19.222,00:00:02.096,,so it was just warm
80,3,2,00:05:19.222,00:05:20.568,00:00:01.346,,and then it's not even warm again
81,3,2,00:05:20.568,00:05:21.636,00:00:01.068,,it's just cold again
82,3,2,00:05:21.895,00:05:22.953,00:00:01.058,I know it sucks,
83,3,2,00:05:22.953,00:05:24.240,00:00:01.287,it's like all cool,
84,3,2,00:05:24.240,00:05:26.196,00:00:01.956,I want it to be warm,
85,3,2,00:05:26.196,00:05:28.910,00:00:02.714,and it's like somewhat snowing outside,
86,3,2,00:05:29.029,00:05:30.546,00:00:01.517,,it was snowing yeah
87,3,2,00:05:30.765,00:05:31.224,00:00:00.459,yeah,
88,3,2,00:05:31.464,00:05:34.008,00:00:02.544,,so are you excited for spring summer though
89,3,2,00:05:35.066,00:05:37.939,00:00:02.873,yeah I can't wait just not waking up as early,
90,3,2,00:05:38.398,00:05:42.219,00:00:03.821,,yeah the only thing I really like about winter is when it actually snows
91,3,2,00:05:42.219,00:05:43.975,00:00:01.756,,and then it barely even snowed this winter
92,3,2,00:05:43.975,00:05:44.464,00:00:00.489,,so I'm done
93,3,2,00:05:44.464,00:05:48.984,00:00:04.520,I know it was just sort of like annoying like enough that you had to shovel it,
94,3,2,00:05:49.084,00:05:51.359,00:00:02.275,but you didn't get any days off,
95,3,2,00:05:51.608,00:05:52.057,00:00:00.449,,yeah
96,3,2,00:05:52.636,00:05:56.207,00:00:03.571,I actually got like one day off this entire winter,
97,3,2,00:05:56.207,00:05:56.597,00:00:00.390,,yeah me too
98,3,2,00:05:57.445,00:05:59.879,00:00:02.434,yeah but it was like not even cold out,
99,3,2,00:06:00.528,00:06:03.690,00:00:03.162,,and I only got like two-hour delays probably
100,3,2,00:06:03.690,00:06:06.245,00:00:02.555,yeah we didn't get yeah the same for us,
101,3,2,00:06:06.245,00:06:10.585,00:00:04.340,it is like winter wasn't even here,
102,3,2,00:06:11.163,00:06:11.543,00:00:00.380,,yeah (laughter)
103,3,2,00:06:14.835,00:06:17.320,00:00:02.485,,I don't know if they go to your school or not
104,3,2,00:06:17.320,00:06:20.931,00:00:03.611,,but a couple of my friends are at Squirrel Hill and then pause filler
105,3,2,00:06:21.001,00:06:22.777,00:00:01.776,,do you know Sophia Doyna or Trisha Soreta
106,3,2,00:06:23.666,00:06:24.566,00:00:00.900,I don't think so,
107,3,2,00:06:24.544,00:06:28.275,00:00:03.731,,okay because I think they go to Falk
108,3,2,00:06:28.275,00:06:30.090,00:00:01.815,,never mind (laughter)
109,3,2,00:06:31.118,00:06:31.667,00:00:00.549,yeah,
110,3,2,00:06:47.560,00:06:50.175,00:00:02.615,,so what made you decide to do the CMU thing
111,3,2,00:06:50.674,00:06:55.054,00:00:04.380,oh well I guess pause filler my mom works here,
112,3,2,00:06:55.054,00:06:56.301,00:00:01.247,so she noticed it,
113,3,2,00:06:56.381,00:06:59.933,00:00:03.552,and yeah I decided I'd do it,
114,3,2,00:07:00.082,00:07:00.312,00:00:00.230,,yeah
115,3,2,00:07:00.621,00:07:00.970,00:00:00.349,so,
116,3,2,00:07:01.349,00:07:04.891,00:00:03.542,,it's not too long you get money
117,3,2,00:07:05.470,00:07:06.717,00:00:01.247,yeah money is nice,
118,3,2,00:07:06.987,00:07:09.222,00:00:02.235,,yeah but it's a good experience also
119,3,2,00:07:10.259,00:07:10.668,00:00:00.409,yeah (inaudible),
120,3,2,00:07:18.351,00:07:19.528,00:00:01.177,,thank you
121,3,2,00:07:19.528,00:07:20.855,00:00:01.327,I have a question,
122,3,2,00:07:20.915,00:07:26.283,00:00:05.368,is there a way to turn this down a little bit,
123,3,2,00:07:26.283,00:07:27.221,00:00:00.938,,all right
124,3,2,00:07:27.221,00:07:28.328,00:00:01.107,(inaudible) all right thanks,
125,3,2,00:08:10.612,00:08:11.151,00:00:00.539,pause filler okay (laughter),
126,3,2,00:08:11.859,00:08:14.593,00:00:02.734,,so do you know how to do this
127,3,2,00:08:14.593,00:08:15.990,00:00:01.397,,you've learned this in school right
128,3,2,00:08:16.189,00:08:20.769,00:00:04.580,yeah so okay so yeah,
129,3,2,00:08:20.769,00:08:23.912,00:00:03.143,the first thing is you want to get x alone,
130,3,2,00:08:23.912,00:08:27.055,00:00:03.143,you want to get rid of those the three over seven pause filler,
131,3,2,00:08:28.262,00:08:37.351,00:00:09.089,,yes so then you would have to well on the sheet it was like saying that you would have to do seven x
132,3,2,00:08:37.351,00:08:38.908,00:00:01.557,,but I guess that's not
133,3,2,00:08:39.496,00:08:40.265,00:00:00.769,,well never mind
134,3,2,00:08:41.103,00:08:43.896,00:00:02.793,yeah so there's like two ways to do this,
135,3,2,00:08:43.956,00:08:47.458,00:00:03.502,you could either divide x plus three over seven,
136,3,2,00:08:47.458,00:08:50.352,00:00:02.894,or you could multiply it plus three over seven,
137,3,2,00:08:51.579,00:08:54.333,00:00:02.754,,yes so you would have to divide it by three sevens
138,3,2,00:08:55.151,00:08:58.543,00:00:03.392,yeah or we could multiply it by the reciprocal,
139,3,2,00:08:59.062,00:09:00.159,00:00:01.097,because that would also work,
140,3,2,00:09:00.159,00:09:01.846,00:00:01.687,because that would turn it into one,
141,3,2,00:09:02.534,00:09:03.322,00:00:00.788,,yeah yeah yeah
142,3,2,00:09:04.041,00:09:05.398,00:00:01.357,,so what do you think
143,3,2,00:09:05.398,00:09:06.126,00:00:00.728,,what do you
144,3,2,00:09:07.054,00:09:10.925,00:00:03.871,pause filler I mean it all depends,
145,3,2,00:09:11.035,00:09:13.759,00:00:02.724,would you rather divide forty or,
146,3,2,00:09:13.759,00:09:15.604,00:00:01.845,would you rather multiply over forty,
147,3,2,00:09:15.604,00:09:19.755,00:00:04.151,probably multiplying might be easier than dividing forty,
148,3,2,00:09:19.934,00:09:22.828,00:00:02.894,,all right then teach me how to do that then
149,3,2,00:09:27.280,00:09:29.463,00:00:02.183,okay okay that's weird oh okay yeah,
150,3,2,00:09:29.463,00:09:32.017,00:00:02.554,so you would want to do is,
151,3,2,00:09:32.017,00:09:36.696,00:00:04.679,you would want to just put like forty over here,
152,3,2,00:09:40.223,00:09:40.907,00:00:00.684,so that works,
153,3,2,00:09:40.907,00:09:45.935,00:00:05.028,so you I guess you would want to write out forty if you're going to multiply that,
154,3,2,00:09:50.795,00:09:51.543,00:00:00.748,,all right so then
155,3,2,00:09:51.543,00:09:59.993,00:00:08.450,so then pause filler if we're going to multiply it pause filler you're going to just write over here three over seven,
156,3,2,00:09:59.993,00:10:02.009,00:00:02.016,or seven over three yeah,
157,3,2,00:10:02.009,00:10:03.406,00:00:01.397,and you want to do a reciprocal,
158,3,2,00:10:02.288,00:10:03.855,00:00:01.567,,yeah
159,3,2,00:10:05.651,00:10:08.225,00:00:02.574,and I assume you know how to multiply fractions right,
160,3,2,00:10:08.783,00:10:11.896,00:00:03.113,,I actually haven't learned this for like a year or two
161,3,2,00:10:11.896,00:10:14.620,00:00:02.724,,so just refresh me on it
162,3,2,00:10:14.623,00:10:14.983,00:00:00.360,ok,
163,3,2,00:10:14.670,00:10:16.603,00:00:01.933,,I kind of remember but
164,3,2,00:10:17.392,00:10:21.495,00:00:04.103,so pause filler basically it's like multiplying normally except,
165,3,2,00:10:21.574,00:10:27.621,00:00:06.047,you want to multiply the forty times seven and the one times three,
166,3,2,00:10:28.149,00:10:30.384,00:00:02.235,,okay okay yeah yeah
167,3,2,00:10:29.333,00:10:29.723,00:00:00.390,so,
168,3,2,00:10:30.384,00:10:32.639,00:00:02.255,you just multiply straight across so you get,
169,3,2,00:10:33.248,00:10:34.166,00:00:00.918,,two hundred eighty
170,3,2,00:10:34.804,00:10:35.223,00:00:00.419,yeah,
171,3,2,00:10:38.725,00:10:42.277,00:00:03.552,,over three right
172,3,2,00:10:42.277,00:10:45.729,00:00:03.452,,and then does that pause filler does that simplify
173,3,2,00:10:42.298,00:10:42.638,00:00:00.340,yeah,
174,3,2,00:10:46.737,00:10:48.116,00:00:01.379,pause filler no,
175,3,2,00:10:49.696,00:10:50.696,00:00:01.000,,all right
176,3,2,00:10:57.110,00:10:59.190,00:00:02.080,I guess you could just say that,
177,3,2,00:10:59.204,00:11:00.820,00:00:01.616,because it would be okay,
178,3,2,00:11:00.724,00:11:01.024,00:00:00.300,,yeah
179,3,2,00:11:00.820,00:11:04.039,00:00:03.219,because you know you probably know (inaudible) okay,
180,3,2,00:11:05.941,00:11:06.311,00:00:00.370,ah,
181,3,2,00:11:06.333,00:11:07.570,00:00:01.237,,all right next up
182,3,2,00:11:07.570,00:11:11.940,00:00:04.370,,so now do you want to multiply from the reciprocal again
183,3,2,00:11:12.080,00:11:13.147,00:00:01.067,,so fourteen
184,3,2,00:11:13.496,00:11:13.885,00:00:00.389,yeah,
185,3,2,00:11:15.592,00:11:20.201,00:00:04.609,,time eight over three
186,3,2,00:11:21.778,00:11:24.910,00:00:03.132,,and then that's over one so fourteen times eight
187,3,2,00:11:26.188,00:11:27.894,00:00:01.706,,oh gosh what is fourteen times eight
188,3,2,00:11:28.283,00:11:30.927,00:00:02.644,see pause filler seven time eight is fifty-six,
189,3,2,00:11:30.927,00:11:33.890,00:00:02.963,fifty-six times two a hundred and twelve,
190,3,2,00:11:34.429,00:11:36.205,00:00:01.776,,all right thank you
191,3,2,00:11:36.893,00:11:38.949,00:00:02.056,,over three
192,3,2,00:11:39.607,00:11:39.966,00:00:00.359,yeah,
193,3,2,00:11:40.484,00:11:42.261,00:00:01.777,,all right so next up
194,3,2,00:11:44.326,00:11:45.683,00:00:01.357,,okay so
195,3,2,00:11:47.918,00:11:53.625,00:00:05.707,okay yeah for this one this one you just have you're adding an extra step to it,
196,3,2,00:11:53.625,00:11:57.137,00:00:03.512,so the first thing want to do is make sure y is alone on this,
197,3,2,00:11:58.354,00:12:05.857,00:00:07.503,,all right so you're adding eighteen to both sides
198,3,2,00:12:06.775,00:12:10.355,00:00:03.580,,so that will equal seventy right
199,3,2,00:12:11.554,00:12:11.784,00:00:00.230,pause filler yeah,
200,3,2,00:12:13.500,00:12:22.766,00:00:09.266,,so seventy negative two thirds y sorry my writing is so messy equals seventy
201,3,2,00:12:27.229,00:12:38.124,00:00:10.895,,so you want to do seventy times wait three
202,3,2,00:12:38.184,00:12:39.770,00:00:01.586,yeah you wanted to make sure there's a three,
203,3,2,00:12:39.770,00:12:41.452,00:00:01.682,,yeah wait let me go back
204,3,2,00:12:50.590,00:12:51.090,00:00:00.500,okay,
205,3,2,00:12:52.422,00:12:55.375,00:00:02.953,and you want to just multiply,
206,3,2,00:13:05.000,00:13:05.881,00:00:00.881,,seven times two equals (inaudible)
207,3,2,00:13:11.863,00:13:15.729,00:00:03.866,,and then that would equal to one hundred five
208,3,2,00:13:15.988,00:13:18.901,00:00:02.913,yeah maybe you could probably just put a y equals,
209,3,2,00:13:19.550,00:13:26.384,00:00:06.834,,yeah so finally it's our y equals one hundred
210,3,2,00:13:26.614,00:13:29.028,00:00:02.414,except one thing you forgot to do is,
211,3,2,00:13:29.028,00:13:33.708,00:00:04.680,I'm pretty sure the one o five would be a negative because yeah,
212,3,2,00:13:31.696,00:13:32.216,00:00:00.520,,oh yeah
213,3,2,00:13:34.326,00:13:36.910,00:00:02.584,you know y was a negative so,
214,3,2,00:13:40.000,00:13:41.809,00:00:01.809,,all right next up
215,3,2,00:13:45.045,00:13:48.324,00:00:03.279,,all right so same thing here
216,3,2,00:13:48.903,00:13:49.262,00:00:00.359,yeah,
217,3,2,00:13:53.380,00:13:55.987,00:00:02.607,,so you would want to do minus thirteen on both sides
218,3,2,00:13:56.705,00:14:02.379,00:00:05.674,,and that would equal one x equals thirty-one
219,3,2,00:14:09.456,00:14:17.249,00:00:07.793,,then thirty-one over three times two over one equals sixty-two
220,3,2,00:14:17.608,00:14:17.897,00:00:00.289,yep,
221,3,2,00:14:20.930,00:14:26.308,00:00:05.378,,so would it be x equals sixty-two then
222,3,2,00:14:26.308,00:14:27.555,00:00:01.247,yeah as you said,
223,3,2,00:14:28.144,00:14:32.524,00:00:04.380,because you can't really do you could divide it by one but that would still be a sixty-two,
224,3,2,00:14:32.539,00:14:32.929,00:00:00.390,,yeah
225,3,2,00:14:37.724,00:14:41.344,00:00:03.620,,yeah okay so this is a little bit different because it's like on the other side
226,3,2,00:14:41.344,00:14:43.479,00:00:02.135,,but it's still the same so
227,3,2,00:14:43.689,00:14:44.178,00:00:00.489,yeah,
228,3,2,00:14:44.178,00:14:47.000,00:00:02.822,,add sixteen to both sides
229,3,2,00:14:51.440,00:14:54.530,00:00:03.090,,so then you I'm just going to flip this around so three 
230,3,2,00:14:56.180,00:15:01.957,00:00:05.777,,actually I'm just going to go six over three equals
231,3,2,00:15:05.757,00:15:07.285,00:00:01.528,,my gosh it's not even showing up
232,3,2,00:15:08.193,00:15:08.881,00:00:00.688,it's not,
233,3,2,00:15:09.400,00:15:10.308,00:00:00.908,,wait one second
234,3,2,00:15:11.166,00:15:12.872,00:00:01.706,,this tip like lagging
235,3,2,00:15:13.800,00:15:14.249,00:00:00.449,okay,
236,3,2,00:15:16.315,00:15:20.315,00:00:04.000,,forty-seven over pause filler
237,3,2,00:15:21.642,00:15:24.875,00:00:03.233,,so then oh gosh what's six times forty-seven
238,3,2,00:15:24.875,00:15:27.599,00:00:02.724,pause filler well one thing you could do let's see wait (inaudible),
239,3,2,00:15:27.599,00:15:37.965,00:00:10.366,I guess before you do that you maybe you could simplify pause filler the sixty over three to like two,
240,3,2,00:15:38.534,00:15:39.412,00:00:00.878,that might help you,
241,3,2,00:15:39.442,00:15:50.956,00:00:11.514,,oh yeah so three over one so forty-seven time two equals pause filler fifty-four right
242,3,2,00:15:52.422,00:16:02.559,00:00:10.137,well not times two forty-seven would be eighty but mostly fourteen ninety-four because it wouldn't,
243,3,2,00:16:02.559,00:16:09.324,00:00:06.765,,yeah so ninety-four and then pause filler
244,3,2,00:16:09.324,00:16:13.505,00:00:04.181,,that would be over that would just be ninety-four
245,3,2,00:16:13.330,00:16:13.910,00:00:00.580,yeah,
246,3,2,00:16:13.505,00:16:15.620,00:00:02.115,,so x equals ninety-four
247,3,2,00:16:20.379,00:16:22.275,00:00:01.896,,I haven't done the reciprocal for a long time
248,3,2,00:16:22.275,00:16:23.527,00:00:01.252,,so that's why I'm just
249,3,2,00:16:24.488,00:16:25.268,00:00:00.780,it is fun,
250,3,2,00:16:27.533,00:16:29.249,00:00:01.716,,so big numbers now
251,3,2,00:16:29.339,00:16:30.496,00:00:01.157,,minus
252,3,2,00:16:29.993,00:16:30.483,00:00:00.490,yeah,
253,3,2,00:16:33.429,00:16:34.607,00:00:01.178,,forty-eight so
254,3,2,00:16:43.707,00:16:45.003,00:00:01.296,yeah so you want to subtract,
255,3,2,00:16:47.093,00:16:48.754,00:00:01.661,,would that be forty-nine
256,3,2,00:16:49.173,00:16:49.642,00:00:00.469,yeah,
257,3,2,00:16:50.356,00:16:50.756,00:00:00.400,,all right
258,3,2,00:16:58.491,00:17:02.942,00:00:04.451,,all right so so that would be five over twelve there
259,3,2,00:17:02.942,00:17:03.860,00:00:00.918,yeah,
260,3,2,00:17:04.229,00:17:05.530,00:00:01.301,,here I'm just going to
261,3,2,00:17:15.494,00:17:16.082,00:00:00.588,yeah okay,
262,3,2,00:17:16.082,00:17:18.507,00:00:02.425,and that would be a y right (inaudible),
263,3,2,00:17:22.000,00:17:24.513,00:00:02.513,,all right so forty-nine times five
264,3,2,00:17:25.353,00:17:27.067,00:00:01.714,,I wish there was a calculator gosh
265,3,2,00:17:27.167,00:17:27.786,00:00:00.619,I know,
266,3,2,00:17:32.000,00:17:39.579,00:00:07.579,,so nine times five equals pause filler forty-five sorry forty-five
267,3,2,00:17:40.946,00:17:41.415,00:00:00.469,forty-five,
268,3,2,00:17:41.415,00:17:44.617,00:00:03.202,and that equals to a hundred well,
269,3,2,00:17:46.354,00:17:48.249,00:00:01.895,,one hundred sixty-five
270,3,2,00:17:49.297,00:17:50.833,00:00:01.536,no wait that wait,
271,3,2,00:17:51.023,00:17:52.909,00:00:01.886,forty-five does a hundred and forty-five,
272,3,2,00:17:53.048,00:17:58.376,00:00:05.328,because forty times five equals two hundred so,
273,3,2,00:18:01.758,00:18:03.748,00:00:01.990,,are you sure it's not a hundred sixty-five
274,3,2,00:18:05.450,00:18:06.987,00:00:01.537,wait maybe,
275,3,2,00:18:06.987,00:18:10.120,00:00:03.133,oh wait yeah it's forty-nine,
276,3,2,00:18:10.479,00:18:15.208,00:00:04.729,yeah forty-nine times five equals five okay,
277,3,2,00:18:16.545,00:18:20.346,00:00:03.801,that's like okay so that's your five right pause filler,
278,3,2,00:18:21.164,00:18:22.681,00:00:01.517,so you have four over pause filler,
279,3,2,00:18:24.088,00:18:30.239,00:00:06.151,then as you go like that because you have to have zero there,
280,3,2,00:18:30.891,00:18:32.741,00:00:01.850,so it would be two hundred forty-five and pause filler five (inaudible),
281,3,2,00:18:32.747,00:18:33.357,00:00:00.610,,yeah
282,3,2,00:18:41.867,00:18:44.102,00:00:02.235,,all right next page
283,3,2,00:18:44.531,00:18:46.008,00:00:01.477,,oh gosh all right
284,3,2,00:18:46.098,00:18:52.334,00:00:06.236,,so this one is going to be plus sixty-one to both sides
285,3,2,00:18:52.543,00:18:52.703,00:00:00.160,yup,
286,3,2,00:18:52.703,00:18:59.018,00:00:06.315,,and then you also want to add the two ys y thing right
287,3,2,00:18:59.168,00:19:00.425,00:00:01.257,,because that's like (inaudible)
288,3,2,00:19:00.425,00:19:01.323,00:00:00.898,yeah so yeah,
289,3,2,00:19:01.323,00:19:04.511,00:00:03.188,because there is two ones I really want one,
290,3,2,00:19:06.511,00:19:08.016,00:00:01.505,,what just happened
291,3,2,00:19:09.016,00:19:09.534,00:00:00.518,wait a minute,
292,3,2,00:19:09.534,00:19:18.255,00:00:08.721,so would you really want to so wait which side would you want to have your y on before you do this,
293,3,2,00:19:15.488,00:19:16.069,00:00:00.581,,em
294,3,2,00:19:20.090,00:19:22.455,00:00:02.365,,pause filler I guess this side
295,3,2,00:19:22.455,00:19:24.091,00:00:01.636,,like this side over here
296,3,2,00:19:25.329,00:19:28.252,00:00:02.923,oh so for that you'd have to subtract the y pause filler,
297,3,2,00:19:28.761,00:19:33.600,00:00:04.839,no so that would be harder than adding the y over here,
298,3,2,00:19:33.600,00:19:38.339,00:00:04.739,because I guess if you add it over here then you would get pause filler,
299,3,2,00:19:38.339,00:19:38.519,00:00:00.180,oh wait (inaudible),
300,3,2,00:19:38.668,00:19:39.327,00:00:00.659,huh huh,
301,3,2,00:19:47.100,00:19:48.197,00:00:01.097,I guess it doesn't make a difference,
302,3,2,00:19:48.197,00:19:53.714,00:00:05.517,but the y would be you'd have the negative y if you do it this way,
303,3,2,00:19:53.714,00:19:56.558,00:00:02.844,or you have a positive y if you did it that way,
304,3,2,00:19:57.286,00:19:59.690,00:00:02.404,so that yeah it doesn't matter that much,
305,3,2,00:19:59.910,00:20:01.017,00:00:01.107,so I guess yeah,
306,3,2,00:20:01.975,00:20:05.000,00:00:03.025,,just work through the first step really quick because I'm confused just
307,3,2,00:20:05.557,00:20:06.226,00:00:00.669,,I'm sorry
308,3,2,00:20:07.014,00:20:09.079,00:00:02.065,yeah pause filler,
309,3,2,00:20:09.209,00:20:16.193,00:00:06.984,yeah not subtracting sixty-one I mean this one is like a smaller one so I mean,
310,3,2,00:20:18.193,00:20:21.451,00:00:03.258,usually we'll do the one that was smaller but it doesn't matter exactly,
311,3,2,00:20:24.404,00:20:25.861,00:00:01.457,,well this one is smaller right
312,3,2,00:20:25.901,00:20:26.709,00:00:00.808,,oh yeah so
313,3,2,00:20:27.509,00:20:32.386,00:00:04.877,I mean when I add the sixty-five just sixty-one yeah,
314,3,2,00:20:34.192,00:20:36.048,00:00:01.856,,all right so twenty-five
315,3,2,00:20:41.046,00:20:41.865,00:00:00.819,eight-six,
316,3,2,00:20:41.954,00:20:42.274,00:00:00.320,,yeah
317,3,2,00:20:56.671,00:20:57.310,00:00:00.639,okay,
318,3,2,00:20:57.679,00:20:59.205,00:00:01.526,,oh wait no that's equals
319,3,2,00:20:59.554,00:21:00.762,00:00:01.208,,oh my gosh
320,3,2,00:21:01.360,00:21:01.969,00:00:00.609,,I'll just
321,3,2,00:21:21.106,00:21:23.480,00:00:02.374,,so then you would sub you would oh so how do you add this then
322,3,2,00:21:23.480,00:21:24.228,00:00:00.748,,because it's like
323,3,2,00:21:24.997,00:21:25.476,00:00:00.479,oh wait,
324,3,2,00:21:25.476,00:21:30.105,00:00:04.629,so you want to get rid of the wait so now you want to subtract the y right,
325,3,2,00:21:30.105,00:21:32.001,00:00:01.896,because you only have y on one side,
326,3,2,00:21:32.549,00:21:34.874,00:00:02.325,and so if you got rid of that y,
